Headline,Date & Time
The company is also planning to launch its own unified payments interface (UPI) handle,"Updated: April 10, 2024 18:50 IST"
The group was expected to formally launch the fundraising initiative this month,"April 10, 2024 03:35 IST"
BCs now perform over 20 types of banking services,"April 10, 2024 03:05 IST"
"HSBC is selling the business, which covers banking, asset management and insurance, to Argentina’s fifth largest bank Grupo Financiero Galicia…","April 9, 2024 14:56 IST"
Ghosh’s career was largely shaped by the struggles in the initial years,"April 9, 2024 04:55 IST"
"Das was speaking at the FIMMDA-PDAI Annual Conference in Barcelona, Spain.","April 9, 2024 03:05 IST"
System liquidity deficit — as measured by net injections under the liquidity adjustment facility — declined to Rs 1 trillion…,"April 9, 2024 00:30 IST"
"Sebi cracks down on finfluencer, orders to impound Rs 12 crore ‘unlawful gain’","Updated: April 8, 2024 15:41 IST"
"Ajit Velonie, Senior Director, CRISIL Ratings, said, “Co-lending is seen as a win-win for NBFCs and banks alike, as it…","April 8, 2024 15:02 IST"
The Monetary Policy Committee (MPC) kept the policy repo rate unchanged for the seventh time at 6.5% by a 5:1…,"April 6, 2024 14:21 IST"
Bandhan Bank’s board in November 2023 approved re-appointment of Ghosh as MD and CEO for a period of three years.,"April 6, 2024 04:30 IST"
"The RBI on Thursday delayed the implementation of its consolidated directions for exchange-traded currency derivatives by a month, as traders…","April 6, 2024 03:30 IST"
"“Financial sector players, by and large, operate with public money – be it of depositors in banks and select NBFCs…","April 6, 2024 01:55 IST"
"“Let me emphasise that banks, NBFCs and other financial entities must continue to give the highest priority to quality of…","April 6, 2024 01:40 IST"
‘We propose to release the framework by the end of April. I had mentioned in last year’s Global Fintech Festival…,"April 6, 2024 00:10 IST"
"During the post-policy press conference, Das said it’s unfair to view the actions “which occurred on consecutive days last month”…","April 5, 2024 20:11 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,11 months ago
No headline,11 months ago
No headline,11 months ago
RBI proposals enabling greater use of UPI is seen as further enhancing customer convenience and boost adoption of digital payments.,"April 5, 2024 14:17 IST"
"In a statement on Developmental and Regulatory Policies announced with the new fiscal year’s first monetary policy review, Das said…","Updated: April 5, 2024 13:49 IST"
The central bank also decided to permit linking of Prepaid Payment Instruments (PPIs) through third-party Unified Payments Interface (UPI) applications.,"Updated: April 5, 2024 12:28 IST"
The move by the central bank is aimed at giving more time to market participants who could not unwind their…,"Updated: April 5, 2024 10:35 IST"
Most private banks show similar trend of higher QoQ deposit growth than credit,"April 5, 2024 01:20 IST"
Country’s largest private sector lender HDFC Bank on Thursday reported that its overall deposits stood at Rs 23.80 trillion as…,"April 5, 2024 00:55 IST"
"Last month, Union Bank of India Chief Digital Officer (CDO) Rajnish Khare resigned from the bank after a mere 15…","April 5, 2024 00:45 IST"
A presentation was made by RBI-NPCI in this regard at a seminar held under the WTO’s Committee on Trade in…,"April 5, 2024 00:20 IST"
SEBI had recently mandated routine stress tests to be conducted on small and mid-cap funds to highlight the potential liquidity…,"April 4, 2024 09:49 IST"
He added that fourth quarter is usually busy period for banks as credit demand remains high in January-March period.,"April 4, 2024 05:25 IST"
"The total disbursement of microfinance lenders rose 19% y-o-y to Rs 96,754 crore in the December quarter.","April 3, 2024 01:10 IST"
Data from CareEdge Ratings indicate that banks have around 40% market share in the used commercial vehicle segment while the…,"April 3, 2024 00:30 IST"
"The total value of Rs 2000 banknotes in circulation has declined to Rs 8,202 crore at the close of business…","Updated: April 1, 2024 21:18 IST"
"Speaking on the occasion of the RBI’s 90th anniversary, the Finance Minister praised its efforts in improving the balance sheet…","Updated: April 1, 2024 15:58 IST"
Prime Minister Narendra Modi said that the central bank has been able to stabilise G-sec yields despite monetary tightening and…,"April 1, 2024 12:36 IST"
"HDFC Bank said that the customers getting salaries on the first day of the month through NEFT, may see delayed…","April 1, 2024 12:05 IST"
"The equity offerings included initial public offerings (IPOs), follow-on offerings (FPO), offer for sales (OFS), qualified institutional placement (QIPs), real…","April 1, 2024 06:00 IST"
"This move offers investors the opportunity to transact in 25 securities using T+0 settlement, marking a significant development in the…","Updated: March 31, 2024 15:23 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,11 months ago
No headline,11 months ago
No headline,11 months ago
"The new rate would be effective from April 1, BoI said in a regulatory filing on Saturday.","March 31, 2024 13:47 IST"
"Bank holidays will differ from state to state and in the month of April, banks will remain closed for a…","March 29, 2024 15:52 IST"
A collaboration between NPCI International Payment and the Mashreq Bank has resulted in making UPI payments acceptable in UAE,"March 29, 2024 13:26 IST"
"The transaction will result in the recognition of an estimated gain of $4.9 billion in the first quarter of 2024,…","Updated: March 29, 2024 13:31 IST"
"Outstanding loans to agricultural and allied activities rose 20.1% YoY to Rs 20.4 trillion, compared with a 15% growth in…","March 29, 2024 03:00 IST"
"The Income Tax department has levied a penalty of Rs 564.44 crore on Bank of India, the public sector lender…","March 28, 2024 22:00 IST"
"The Rs 2,000 currency note was first introduced in November 2016, following the demonetization of the old Rs 1,000 and…","March 28, 2024 20:01 IST"
"Banks open on Saturday, Sunday: The RBI has said that all branches of the banks dealing with Government receipts and…","March 28, 2024 19:11 IST"
"Bank of Maharashtra announced the appointment of Nidhu Saxena as its Managing Director and Chief Executive Officer (MD & CEO),…","March 28, 2024 13:12 IST"
"“After a prolonged slowdown, the overall deposit growth is finally seen picking up to some extent, aided by bulk &…","March 28, 2024 03:45 IST"
"Loan disbursements rose 27.1% y-o-y to Rs 89,043 crore in the December quarter. Microfinance entities disbursed 18.7 million loans in…","March 28, 2024 01:45 IST"
"The ratings agency downgraded First Commonwealth Financial , M&T Bank, Synovus Financial, Trustmark and Valley National Bancorp to “negative” from…","Updated: March 27, 2024 08:05 IST"
Companies bullish on overseas borrowing.,"March 27, 2024 03:30 IST"
"LenDenClub, Liquiloans, Faircent and Lendbox are among the noteworthy P2P platforms in the country.","March 27, 2024 03:00 IST"
"Additionally, LIC India achieved the highest first-year premium collection of Rs 39,090 crore in FY23, while SBI Life Insurance and…","March 26, 2024 18:29 IST"
"The recent measures by the RBI will curtail lenders’ over-exuberance, enhance compliance culture, and safeguard customers, but the drawback will…","Updated: March 26, 2024 15:38 IST"
"With this introduction, Axis Bank becomes the first bank to offer a digital journey for GIFT City Deposits, the bank…","Updated: March 26, 2024 14:14 IST"
The overall deposit growth and more so slowing retail deposit growth (including SA) could emerge as a structural risk to…,"March 25, 2024 11:47 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,11 months ago
No headline,11 months ago
No headline,12 months ago
"Besides, some lenders in the same deal improvised on payment terms, linking most of their returns to redemption premiums, according…","March 25, 2024 06:18 IST"
"SBI, Axis Bank, YES Bank set to disrupt the market by targeting non-customers","March 25, 2024 05:55 IST"
RBI’s scrutiny on NBFCs,"March 25, 2024 05:05 IST"
"With the RBI’s directive opening the door to card portability, the biggest impact will be on card networks.","March 25, 2024 00:30 IST"
"As a result, the government earned a dividend of Rs 13,804 crore, 58 per cent higher than the Rs 8,718…","March 24, 2024 17:25 IST"
"The selected firms will be awarded work on April 12, 2024, as per the bid documents.","March 24, 2024 15:44 IST"
"Prior to joining Union Bank, Khare was the head of digital transformation in HDFC Bank, chief innovation officer in Citibank,…","March 24, 2024 05:50 IST"
"In the first VRR auction banks placed bids worth Rs 1.3 trillion against the notified amount of Rs 50,000 crore…","March 23, 2024 02:30 IST"
"The gross non-performing asset ratio of banks is expected to fall to 2.80-2.90% by March 31, from nearly 3% as…","March 23, 2024 02:00 IST"
Flash Pay can be used during transit at NCMC-enabled metro stations without having to stand in a queue line to…,"March 22, 2024 14:23 IST"
"The managing committee of the IBA made the decision to appoint Central Bank of India MD & CEO, MV Rao…","March 22, 2024 10:15 IST"
This assumes significance as the Reserve Bank of India (RBI) has reportedly nudged certain lenders with CD ratios over 100%…,"March 22, 2024 05:30 IST"
"In general, SROs are expected to adhere to a set of overarching objectives for betterment of the sector they represent,…","March 21, 2024 17:09 IST"
All of the participating public sector banks in India have cited reduction in NPA levels while amongst participating private sector…,"March 21, 2024 16:31 IST"
"Abhishek Dafria, Senior Vice President and Group Head – Structured Finance Ratings, ICRA, said, “The limited fluctuations in collections over…","March 21, 2024 10:56 IST"
"In the FOMC meeting, 19 policymakers of the US see three quarter-point rate cuts this year, while others see two…","March 21, 2024 09:27 IST"
“NBFC normally funds their assets from borrowings and the consequence of this is that the CD ratio looks a bit…,"March 21, 2024 06:00 IST"
The lender on January 20 invited expressions of interest for sale of identified stressed loan exposures through auction under the…,"March 21, 2024 03:30 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,12 months ago
No headline,12 months ago
No headline,12 months ago
"The acquirer companies include Kopvoorn BV, Moss Investments, Defati Investments Holding B V and Infinity Partners. HDFC Bank will maintain…","March 21, 2024 02:45 IST"
"In June 2022, the RBI allowed the linking of RuPay credit cards with the UPI, making it the only UPI-linked…","March 21, 2024 01:45 IST"
"The average loan ticket size for loans stood at Rs 11,945.","March 21, 2024 00:30 IST"
The Indian REITs Association — a newly formed umbrella body for the five-year-old sector — said such vehicles can issue…,"March 20, 2024 15:07 IST"
"RBI has approved the re-designation of KVS Manian as Joint Managing Director, and Shanti Ekambaram, Whole-time Directors of Kotak Mahindra…","March 20, 2024 14:18 IST"
Banks turning cautious on retail loans after RBI expresses discomfort over sharp rise in personal loans.,"March 20, 2024 03:30 IST"
"Misra, who joined SoftBank in 2019 after a stint at Matrix Partners India, holds board positions in e-commerce platform Meesho,…","March 20, 2024 03:00 IST"
"Small and new banks like ESAF will take time to build the current account base, he said.","March 20, 2024 02:00 IST"
L&T expects this segment to grow at around 15-18 percent Compound Annual Growth Rate (CAGR) over the next 3-5 years,"Updated: March 19, 2024 21:57 IST"
The penalty was on the back of non-compliance with RBI directions.,"March 19, 2024 18:55 IST"
"At 8.3 per cent, a 30-year tenor home loan will have a starting EMI of Rs 755 per month per…","March 19, 2024 17:30 IST"
"While National Payments Corporation of India (NPCI) has not officially disclosed volumes for credit on UPI, industry experts acknowledge that…","March 19, 2024 01:30 IST"
"The significant surge in retail participation is backed by a steady growth in the Indian economy, robust, transparent and forward-looking…","March 18, 2024 13:45 IST"
"The bank, with the biggest portfolio amid all public sector banks, targets double-digit growth.","March 18, 2024 00:30 IST"
"Bankers cite the risk of non-compliance with the RBI regulations as the prime concern, fearing that smaller fintechs may lack…","March 18, 2024 00:05 IST"
There have been instances where life insurance policies were sold to customers aged above 75 years in tier-II and III…,"March 17, 2024 15:04 IST"
"Under the RB-IO scheme, a total of 234,000 grievances were received during the first full year of its operation in…","March 16, 2024 02:30 IST"
GST payments are estimated to be around Rs 1.5 trillion while advance tax payments are estimated to be around Rs…,"March 16, 2024 02:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,12 months ago
No headline,12 months ago
No headline,12 months ago
"InCred Finance’s net-worth rose to Rs 3,218 crore as on December 31, 2023 from Rs 2,484 crore as on March…","Updated: March 16, 2024 16:14 IST"
The net AUM of open-ended small cap schemes grew by 89 per cent at Rs 2.49 lakh crore as on…,"March 15, 2024 16:40 IST"
"In his new role, Jaideep Hansraj will be a Senior Management Personnel of the bank. Shripal Shah, currently the Chief…","March 15, 2024 14:16 IST"
"Amid the confusion and frenzy among users over what will work and what will not, Paytm has released an updated…","March 15, 2024 12:51 IST"
"The RBI started buying gold from the calendar year 2018. Before that, it had purchased 200 tonne in 2009 during…","March 15, 2024 03:30 IST"
The BOJ will make a final decision on what would be the first rate hike in Japan in 17 years…,"March 14, 2024 22:21 IST"
RBI Deadline on Paytm Payments Bank: RBI imposed restrictions on Paytm Payments Bank on January 31 citing serious violations of…,"Updated: March 15, 2024 00:29 IST"
The NPCI further said that YES Bank will act as the ‘merchant acquiring bank’ for both the current as well…,"Updated: March 14, 2024 19:10 IST"
"The catalogue of charges against Paytm cover a wide ground. Such charges include major irregularities in the KYC process, purported…","March 14, 2024 16:57 IST"
"Out of 12 public sector banks (PSBs), four were complying with MPS norms as on March 31, 2023.","March 14, 2024 16:07 IST"
InCred Finance has supported 750+ new age startups in the D2C and SAAS businesses space. InCred’s Business Loan AUM has…,"March 14, 2024 10:36 IST"
Paytm LIVE News: Paytm gets NCPI approval to become third-party UPI app,"Updated: March 15, 2024 11:48 IST"
"The report, which investigated data privacy in the banking journeys of the top 10 banks in India, said eight out…","March 14, 2024 04:30 IST"
"The RBI is gearing up for an era where the size of the credit card business will significantly increase, and…","March 14, 2024 04:00 IST"
The bank continues to offer credit cards to new and existing customers in the non-co-branded segment and will also continue…,"March 14, 2024 01:45 IST"
The non-banking finance company has approved the fund raising in an effort to shore up capital after the Reserve Bank…,"March 13, 2024 20:55 IST"
It has also imposed a penalty of Rs 29.55 lakh on private sector lender Bandhan Bank for non-compliance with certain…,"March 13, 2024 19:15 IST"
"“We have asked banks to undertake comprehensive review of the gold loan business,” Financial Services Secretary Vivek Joshi told PTI.","March 13, 2024 16:54 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,12 months ago
No headline,12 months ago
No headline,12 months ago
"PSBs’ share declines to 59% as of December, from 66% in FY18","March 13, 2024 02:15 IST"
"The refinancing entity for SME finance is witnessing a strong credit growth and to further grow the business, capital would…","Updated: March 12, 2024 14:59 IST"
"The RBI had conducted a dollar/rupee sell-buy swap auction for a notified amount of $5 billion on March 8, 2022.","March 12, 2024 04:00 IST"
"Citibank is also a client of TCS, Infosys and Wipro. Jefferies in a note said, “Citibank’s woes may add risks…","March 12, 2024 01:50 IST"
The RBI has increased scrutiny of P2P lending platforms after they were said to have flouted guidelines by underplaying risks…,"March 12, 2024 00:55 IST"
"Of the seven companies the oldest NBFC to surrender their CoR is Kolkata-base Marudhar Food & Credit, which got its…","March 11, 2024 19:25 IST"
"Kumar Mangalam Birla, Chairman, Aditya Birla Group, said, “The proposed amalgamation will create a strong capital base for Aditya Birla…","March 11, 2024 17:30 IST"
"Quoting a senior official, who was not named, the report further said that funds being routed via third party apps…","March 11, 2024 14:44 IST"
"Despite unprecedented innovation in India’s financial services space, why is KYC still an issue, and how can it be solved?","March 11, 2024 11:47 IST"
"According to sources, the NBFC has now completely restricted cash disbursements of more than Rs 20,000 in gold loans.","March 11, 2024 01:15 IST"
Reports had suggested that Kotak Mahindra Bank and Fairfax India Holdings (promoter of CSB Bank) are likely in the fray…,"March 9, 2024 06:15 IST"
"Ranging from Rs 50,000 crore to Rs 2.5 trillion in December and January during tight liquidity conditions, the size of…","March 9, 2024 04:15 IST"
"The total amount to be spent for wage revision works out to be Rs 12,449 crore for all banks, including…","March 9, 2024 02:30 IST"
"As many as 8 lakh bank employees are set to benefit from the wage hike, which will be effective from…","March 8, 2024 22:01 IST"
"The top position at Bank of Maharashtra fell vacant after AS Rajeev, who was appointed MD and CEO in 2018,…","March 8, 2024 02:00 IST"
"Besides, there would be a complete waiver of processing charges on retail loans.","March 7, 2024 23:21 IST"
The MoU on establishing a framework for cooperation in the area of cross-border transactions in local currencies between India and…,"March 7, 2024 15:10 IST"
"The directive means customers will now be able to choose from card networks such as Visa, Mastercard and others at…","March 7, 2024 12:22 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,12 months ago
No headline,12 months ago
No headline,1 year ago
"Bullish on the country’s growth prospects, Das said the real GDP growth will likely exceed government’s new estimate of 7.6%…","March 7, 2024 06:00 IST"
"‘But as far as the company is concerned, we are working fine even with an interim chief executive officer. There…","March 7, 2024 03:15 IST"
"Inability to participate in co-lending activities, unviable business models make players re-think deposit mobilisation.","March 7, 2024 02:30 IST"
The central bank also asked issuers of credit cards not to enter into any arrangement or agreement with card networks…,"March 7, 2024 02:00 IST"
"The deadline for linking the wallet attached with PPBL with other banks has been fixed for March 15, the governor…","March 6, 2024 17:57 IST"
“We have been long-term investors in the IIFL group of companies and have full trust and confidence in the company’s…,"Updated: March 6, 2024 13:47 IST"
New RBI guidelines will allow customers to choose their credit card network,"Updated: March 6, 2024 11:28 IST"
Banks’ loans against gold jewellery have soared 206% to Rs 1 trillion at the end of the third quarter of…,"March 6, 2024 03:00 IST"
"Stating that regulators would want the best of talent in the auditing profession, he said, they “would have an issue…","March 6, 2024 02:15 IST"
‘Our first aim is to sustain 2% RoA before talking about the 2.5% target.’,"Updated: March 6, 2024 17:03 IST"
The Paytm Payments Bank spokesperson had said that the penalty pertains to issues within a business segment that was discontinued…,"March 5, 2024 19:47 IST"
"The Reserve Bank of India on Tuesday said that JM Financial has been barred from financing against shares, debentures with…","Updated: March 5, 2024 21:47 IST"
This was Sharma’s first public appearance since the crisis began after RBI’s crackdown on January 31. He took part in…,"Updated: March 5, 2024 17:02 IST"
"Bank holidays will differ from state to state and in the month of March, banks will remain closed for a…","March 5, 2024 13:47 IST"
"Interoperability has the capability of various digital systems, applications, and databases to link and exchange information","March 5, 2024 12:29 IST"
"According to industry estimates, domestic funds have lent over Rs 8,000 crore towards land buying and related purposes in 2023.","March 5, 2024 01:35 IST"
"According to the recent sectoral deployment of credit data released by the Reserve Bank of India (RBI), banks’ credit to…","March 5, 2024 00:55 IST"
Effective date for merger set on April 1.,"Updated: March 4, 2024 22:34 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
The central bank said that the decision has been taken after noticing ‘material supervisory concerns’ that were observed in the…,"Updated: March 4, 2024 22:18 IST"
Internet banking is one of the oldest modes for online merchant payment transactions and is a preferred channel for payments…,"March 4, 2024 18:00 IST"
Internal Rating Solution (IRS) plays a pivotal role in modern risk management for financial institutions by empowering them to effectively…,"March 4, 2024 16:13 IST"
"The report also said that while there were many banking majors interested in the acquisition of Paytm Payments Bank, however,…","Updated: March 4, 2024 14:36 IST"
"The taxation landscape exerts a multifaceted impact on investment dynamics, altering asset class attractiveness and investor strategies. For high-bracket taxpayers,…","March 4, 2024 13:36 IST"
"With liquidity in the banking system staying tight and credit demand firm, the banking system system is witnessing stiff competitions…","March 4, 2024 04:45 IST"
Others like Spandana Sphoorty Financial and Satin Creditcare Network also plan to cut rates across categories soon.,"March 4, 2024 02:30 IST"
Public-sector banks’ employees are set to get a 17% rise in salaries after the Indian Banks’ Association (IBA) and bank…,"March 4, 2024 01:30 IST"
"RBI said the share of women borrowers in total credit is relatively low, but it is growing at a robust…","March 3, 2024 14:57 IST"
"RBI’s decision to hold the meeting has come after several fintech firms, in a meeting with the finance minister Nirmala…","March 2, 2024 05:15 IST"
"With this, UPI transactions have surpassed the 12 billion mark for the three straight months.","March 2, 2024 02:00 IST"
"FIU-IND, under Ministry of Finance, fined Paytm Payments Bank Rs 5,49,00,000 for PMLA violations due to illegal activities, including online…","Updated: March 2, 2024 10:19 IST"
"The report said that the industry saw a robust growth of 24.6 per cent over the last financial year, while…","March 1, 2024 16:13 IST"
“We have come a long way since the days when central banks were shrouded in mystery. Central bank communication has…,"March 1, 2024 04:20 IST"
Share of term deposits with over 7% interest rate rose to 61% in December 2023 vs 34% in March.,"March 1, 2024 01:50 IST"
10-20 basis points higher than Certificate of Deposit rates,"March 1, 2024 01:45 IST"
"“NBFCs would resort to more of retail issuances of debentures, which lend granularity to funding and diversify the investor base,”…","March 1, 2024 01:00 IST"
"With this, SoftBank affiliate SVF India Holdings (Cayman) has now a 2.83 per cent stake in the fintech company.","February 29, 2024 20:58 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"These directions will be applicable from April 1, 2024 to banks, NPCI Bharat BillPay Limited and other non-bank payment system…","February 29, 2024 19:19 IST"
"The loan-to-deposit ratio for the sector is at a five-year high of 81 per cent, which makes deposit growth as…","February 29, 2024 16:52 IST"
Kumar said Yes Bank is focusing on expanding its low-cost current account and savings account (CASA) ratio from nearly 30%…,"February 29, 2024 03:23 IST"
The net fee income from these new segments is expected to be around 0.1-0.2% of the company’s standalone average assets…,"February 29, 2024 01:40 IST"
"The objective of the RS is to foster responsible innovation in financial services, promote efficiency and bring benefit to consumers.","February 28, 2024 20:42 IST"
"Gurugram-based business consulting and services company surveyed 2,000 merchants using payment applications for accepting payments across 12 cities.","Updated: February 29, 2024 17:29 IST"
"In October 2022, RBI asked ARCs to increase their net owned funds to 200 crore by March 2024 and 300…","February 28, 2024 02:40 IST"
"According to a World Bank report, depreciation of rupee against dollar is steadily reducing. Going forward it’s expected to be…","February 28, 2024 01:00 IST"
"Markets need to become better integrated and flexible. Advanced economies do not have the kind of food shocks we do,…","February 27, 2024 03:10 IST"
"The company said that the AUM growth is in line with the annual growth guidance of 24-25%, fuelled by a…","February 27, 2024 02:35 IST"
"RFL is ready to resume operations. This, however, is subject to removal of Corrective Action Plan (CAP) placed by RBI.","February 27, 2024 01:50 IST"
"Q&A: Prashant Kumar, MD & CEO, YES Bank","February 27, 2024 00:30 IST"
The minister made the suggestion at a meeting with startup and fintech eco system entities that was attended by top…,"February 26, 2024 21:04 IST"
"RBI has asked Paytm Payments Bank, the banking unit of Paytm to wind down its business by March 15, leading…","February 26, 2024 20:29 IST"
"The CBI had charge-sheeted Ramchandra Shridhar Joshi, then Chief Manager posted in Walkeshwar Road Branch, Mumbai, in 1996 in two…","February 26, 2024 19:55 IST"
"In a statement, the RBI said a penalty of Rs 2 crore has been imposed on the State Bank of…","February 26, 2024 19:43 IST"
Representatives of Paytm was not invited for the meeting on Monday.,"Updated: February 26, 2024 19:02 IST"
The fintech space has revolutionalised the financial sector in the country.,"February 26, 2024 16:09 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"On January 31, the RBI asked PPBL (Paytm Payments Bank Ltd) to stop further deposits, credit transactions, or top-ups in…","Updated: February 26, 2024 13:49 IST"
The CKYCR is a centralised repository of KYC records of customers in the financial sector with uniform KYC norms and…,"February 26, 2024 02:00 IST"
"PMJDY was launched on August 28, 2014, to provide universal banking services by opening a zero-balance bank account for every…","February 24, 2024 06:30 IST"
"If approved, this would allow Paytm to continue processing payments via Unified Payment Interface (UPI). However, it will need a…","February 24, 2024 05:30 IST"
"In its previous master directions for PPI issuers, RBI had stated that authorised issuers will need to obtain permission before…","February 24, 2024 00:15 IST"
The official statement further said that all other terms of the agreement would remain unchanged.,"Updated: February 23, 2024 20:48 IST"
Paytm Latest News (Feb 23): The central bank further said that as and when NPCI gives the third party status…,"Updated: February 23, 2024 17:14 IST"
"These bonds are unsecured, listed, rated, subordinated, non-convertible, taxable, redeemable having a tenor of 10 years from deemed date of…","February 22, 2024 20:43 IST"
"It is only when inflation subsides and stays close to the target lastingly that policy restraint can be eased, he…","February 22, 2024 18:53 IST"
"“Accounting for 55 per cent of all fraud in India, third-party account takeover fraud still represents a bigger slice of…","February 22, 2024 12:18 IST"
The report said the business models of fintechs are distinct in their ability to reach the under-banked customer segment in…,"February 22, 2024 05:45 IST"
"The focus of the new ARC will be acquiring retail loans, according to sources. Queries sent to the IIFL group…","February 22, 2024 02:50 IST"
IREF VI has been set up as an alternative investment fund (AIF Category II).,"February 22, 2024 01:10 IST"
"The bank, which follows the calendar year as its fiscal, had earned a profit of USD 1.2 billion in 2022,…","Updated: February 21, 2024 21:48 IST"
The FSDC discussed various issues related to the formulation of strategy to implement the FSDC decisions and the Union Budget…,"Updated: February 21, 2024 18:04 IST"
Fintech firms and their investors were given a foretaste of that stricter approach last month when the central bank ordered…,"Updated: February 21, 2024 16:20 IST"
"Das said recurring food price shocks could interrupt the ongoing disinflation process, with risks that it could also lead to…","Updated: February 21, 2024 12:18 IST"
“Judicious spending could bring down debt to GDP ratio to 73.4% by FY31”,"February 21, 2024 05:45 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"FM to meet chiefs of payment apps, others on Monday","February 21, 2024 03:15 IST"
"“Overall inflation developments are turning favourable, providing a stable environment for corporates to plan expansion strategies in anticipation of a…","February 21, 2024 02:50 IST"
"Lender targets up to 15% loan, 25% deposit growth in FY24","Updated: February 21, 2024 11:37 IST"
Tamilnad Mercantile Bank has seen the biggest rise of 200 basis points in its CASA ratio while Punjab & Sind…,"February 21, 2024 01:50 IST"
Chief Minister Pramod Sawant in presence of the World Bank officials and other institutions announced the setting up of the…,"Updated: February 20, 2024 16:09 IST"
"IRDAI website back online: Earlier, if one tries to open the site, a message was appearing on the screen confirming…","Updated: February 20, 2024 13:21 IST"
"Kotak Mahindra Bank has re-designated KVS Manian who is currently a whole-time director and a key managerial personnel, as the…","February 20, 2024 10:50 IST"
"“Going forward, whatever we will do, will be very similar to what we have done in the past, which means…","February 20, 2024 06:20 IST"
"Banks and financial institutions prefer ARCs because lenders get some amount, ranging from 15% to 100%, as upfront cash when…","February 20, 2024 04:55 IST"
Payments business will be in focus even after SFB transition,"Updated: February 20, 2024 15:18 IST"
"In addition to bureau data, Suvidha utilises a special scorecard that Muthoot Microfin has developed along with Equifax. The service…","February 20, 2024 00:45 IST"
"The NPCI may speed up the process so that lakhs of customers associated with Paytm, who use UPI on the…","Updated: February 19, 2024 16:00 IST"
"With a strong background in building and growing global businesses, Ashish Vijayakar has held key leadership positions across various geographies…","February 19, 2024 14:57 IST"
"Rishi Agrawal, CEO and Co-Founder, Teamlease RegTech, talked to FinancialExpress.com on international compliance standards such as GDPR or AML (Anti-Money…","February 19, 2024 09:49 IST"
The MF industry as a percentage of GDP is still a small number when you compare it to our global…,"Updated: February 19, 2024 20:33 IST"
"During the third quarter, real estate companies have seen a surge in the sale of residential units, coinciding with festive…","February 19, 2024 03:30 IST"
"In a conversation with FinancialExpress.com, Rishi Agrawal, CEO and Co-Founder, Teamlease RegTech talked about various licenses that are required for…","February 18, 2024 13:43 IST"
"The Reserve Bank of India (RBI) has barred PPBL from accepting new deposits from March 15, and ruled out any…","February 18, 2024 12:28 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"The move will allow continuity of Paytm QR, Soundbox, card machine after the March 15 set by the Reserve Bank…","February 16, 2024 20:59 IST"
"The Reserve Bank of India responded to inquiries regarding Paytm’s banking division by issuing Frequently Asked Questions (FAQs), which encompassed…","February 16, 2024 20:16 IST"
"According to reports, PPB has around 40 million merchants on its platform. The payments bank has around 350 million e-wallets.…","Updated: February 16, 2024 22:34 IST"
"In an exclusive conversation with Financial Express Online, Rishi Agrawal, CEO and Co-Founder, Teamlease RegTech, talked about various compliance measures…","February 16, 2024 16:07 IST"
CRR is the percentage of a bank’s deposits that must be kept with the central bank at zero interest rate.…,"Updated: February 16, 2024 21:54 IST"
"The expansion plan was in the backdrop of the region offering potential to home finance, a top official said.","Updated: February 16, 2024 11:35 IST"
"The bank’s market share has grown approximately by 18 % to 20 % on incremental disbursals, post the merger.","February 16, 2024 05:00 IST"
"The central agency, according to the sources, is conducting preliminary examination of documents before it decides to launch a formal…","Updated: February 15, 2024 12:45 IST"
"Here are some indicators to gauge the health of the new “Digital India”: UPI payments are higher than ever, ballooning…","February 15, 2024 12:10 IST"
"The economy today is doing well and there is enough demand, supply and production, although there are some challenges on…","February 15, 2024 06:30 IST"
"These players, including some bankers, approached RBI on Wednesday (February 14) to clarify the business model to be followed in…","February 15, 2024 06:00 IST"
"The bank’s NIM, a key indicator of lenders’ profitability, has already moderated by 41 bps on a year-on-year basis to…","February 15, 2024 01:30 IST"
Das stressed that customer grievance redressal mechanism and protection of customers’ interests are of paramount importance for the safety and…,"February 15, 2024 00:45 IST"
"The Governor in his remarks complimented the banks on their improved financial performance and that of the whole banking sector,…","February 14, 2024 19:35 IST"
